n_samples_queried	n_samples	error	log-loss	ECE	MCE	sharpness	overconfidence	underconfidence	avg_confidence	calibration_method	cv_run
2086	4250	0.10099009900990097	1.3272062936814206	0.07295960707181826	0.36590909090909096	0.13035417082042597	0.6077099740926043	0.1425403524552603	0.8322374032951181		1
2163	4500	0.1007700770077008	1.3285312376849314	0.07316245513440228	0.330959595959596	0.13083238086906487	0.6100686377033933	0.14182998663737245	0.8331688186317301		1
2235	4750	0.10088008800880088	1.3263803391767297	0.07413121867742324	0.36590909090909096	0.13033666186812037	0.6069984146553146	0.14207322212010115	0.8326131025138984		1
2314	5000	0.10066006600660071	1.3246160001458418	0.07347824782478245	0.24964646464646467	0.1299458333818974	0.6086988606590588	0.14179452766833692	0.8330901203316154		1
2387	5250	0.10033003300330035	1.3182147240433852	0.07219657521307682	0.36590909090909096	0.12838122936678548	0.6109572739144657	0.14047099402052	0.8345897958977097		1
2463	5500	0.09922992299229927	1.321671221804159	0.07328047249169356	0.6777777777777778	0.12757948740080047	0.6145853957110398	0.14155126107831068	0.8342501981542518		1
2540	5750	0.09933993399339935	1.3235745099680436	0.07336649776088713	0.6777777777777778	0.12644535706308213	0.6155557519043333	0.1422692059341658	0.8336731413626619		1
2633	6000	0.09878987898789882	1.3253138461615097	0.07350900645620112	0.34843434343434343	0.12589041804984363	0.6159500320076392	0.14234809253392244	0.8337742084383902		1
2713	6250	0.0988998899889989	1.32830086017544	0.07415314864819811	0.669040404040404	0.12581969286063027	0.6125756604301134	0.14161251823863025	0.834076719673713		1
2799	6500	0.0997799779977998	1.3298077255339722	0.07650031669833646	0.6865151515151515	0.12521347201610136	0.6126387965409109	0.14152853884401032	0.8339422832895568		1
2892	6750	0.09922992299229927	1.3296135542631609	0.07538712760164899	0.6865151515151515	0.12507909599908756	0.6139416873221126	0.1419556795610402	0.8338220349525575		1
2972	7000	0.09966996699669972	1.3313356437953565	0.07692090875754236	0.3396969696969697	0.1258521438757696	0.6095420931763443	0.14307504596575105	0.8322683124569925		1
3050	7250	0.09867986798679873	1.330063611153763	0.0745728961785067	0.3571717171717172	0.1243087231375672	0.6130056160618349	0.14188525532488308	0.8339274082211989		1
3135	7500	0.09845984598459845	1.3279494180705906	0.0743183262770721	0.3571717171717172	0.12404501559034158	0.6126366622833632	0.14005174011099578	0.8355979980785478		1
3211	7750	0.09779977997799782	1.327711241832882	0.07591344134413436	0.3833838383838384	0.12416377728838048	0.6106341816960157	0.14086868727972582	0.834828347980938		1
3293	8000	0.09823982398239828	1.3224654643031692	0.07587103154759914	0.3833838383838384	0.12480989609088958	0.609768916593346	0.14083836840105077	0.8346613351743064		1
3360	8250	0.09790979097909791	1.3227111914737202	0.07741869186918686	0.3833838383838384	0.12471626336981335	0.610740769792453	0.14158700353882284	0.8341634605167146		1
3433	8500	0.09878987898789882	1.3162258193964327	0.07743393228211705	0.3571717171717172	0.12471066840644676	0.6081514173754531	0.14079963197967826	0.8343992725660762		1
3522	8750	0.098019801980198	1.3259495397031833	0.07550919536398078	0.3571717171717172	0.12479821000024596	0.6101122723191156	0.14039852035209874	0.8351465969493371		1
3621	9000	0.09768976897689774	1.3283809443057877	0.07499934993499345	0.6777777777777778	0.12437782211822403	0.6127282223022926	0.13966067102679788	0.836150257166407		1
3710	9250	0.09768976897689774	1.325011328130129	0.07456941805291634	0.6865151515151515	0.12366510929975487	0.6149531554211795	0.13953890842703331	0.8364774780083036		1
3791	9500	0.09768976897689774	1.3243329919690785	0.07490522941183002	0.6865151515151515	0.12304600702521432	0.6154619323546872	0.1404620929654088	0.8356941814553003		1
3865	9750	0.09812981298129808	1.3266360592847142	0.07632334900156679	0.3571717171717172	0.12311264718640812	0.6148811705704083	0.14136788011901188	0.8347128848111269		1
3930	10000	0.09790979097909791	1.3330658772160928	0.07501342356457862	0.330959595959596	0.12337011593460813	0.6150732949907041	0.1411273073794168	0.8350023445578117		1
4024	10250	0.09735973597359737	1.335217235443287	0.07584609016457194	0.6865151515151515	0.1223454209845491	0.6163290239896916	0.1436176493668682	0.8330108221315428		1
4098	10500	0.09746974697469746	1.3355121480611227	0.07582109877654426	0.6603030303030303	0.12223304519252268	0.6169617494742892	0.14348686431332508	0.8331641226851156		1
4174	10750	0.09790979097909791	1.3377676945187165	0.07851514040292912	0.6865151515151515	0.12170539134082663	0.6159523460034926	0.1443651225833011	0.8321676108646909		1
4263	11000	0.09790979097909791	1.3379909129596281	0.07856193397117484	0.634090909090909	0.12105672716946596	0.6161171124788235	0.14350381160083148	0.8329607233200588		1
4339	11250	0.09757975797579754	1.3353121648055393	0.07828244491115773	0.6865151515151515	0.12141362744730881	0.6168757371030607	0.1439057015530526	0.8327514091276924		1
4425	11500	0.09757975797579754	1.3330435567081846	0.07936312520140897	0.38409090909090904	0.12056820094332077	0.6178989230809083	0.14406301290549164	0.8327092904190339		1
4502	11750	0.09735973597359737	1.3326716854891931	0.07684537898234264	0.6777777777777778	0.12035736100131963	0.619194497229971	0.14325157326164817	0.8336202388819254		1
4587	12000	0.09757975797579754	1.334880369964881	0.07717018924114628	0.6952525252525252	0.12009559442414104	0.6188269086472978	0.14409464734154498	0.8327712954705677		1
4671	12250	0.09779977997799782	1.3348409963863126	0.07741410252136317	0.3571717171717172	0.11993092457279231	0.616171171519989	0.14366933882238653	0.8328431159294696		1
4746	12500	0.09823982398239828	1.3351297993408346	0.07598426509317592	0.330959595959596	0.12026072941204097	0.6145054135395251	0.14334177294019873	0.8328691772827267		1
4819	12750	0.09812981298129808	1.3338214705565996	0.07647927014923708	0.3396969696969697	0.11970768721993644	0.6144246576966748	0.14216886737910828	0.8339457007581412		1
4888	13000	0.09812981298129808	1.3340752220285457	0.07600258359169243	0.3396969696969697	0.11980377026374585	0.6145265809156834	0.14185276532645316	0.8342407854819059		1
4975	13250	0.09746974697469746	1.331879936231745	0.07634629018457398	0.669040404040404	0.11950789594923607	0.6154927688138516	0.14214023671275713	0.8342363136609036		1
5048	13500	0.097029702970297	1.3306406790574627	0.07675406985142952	0.3396969696969697	0.1191301661256937	0.6159794195943437	0.14241805401893753	0.8341393246088857		1
5127	13750	0.09713971397139709	1.3318374522563354	0.07647389183362774	0.669040404040404	0.11911178076619566	0.6165943486061345	0.14275015129796986	0.8338726422570714		1
5211	14000	0.09647964796479647	1.3270534387773294	0.07558690869086902	0.669040404040404	0.1188920193983665	0.6163896513943035	0.14291139128241862	0.833866058049538		1
5276	14250	0.09603960396039601	1.3262434255044369	0.07617181162560697	0.44282828282828285	0.11854805561963996	0.6163312156143446	0.14215197880777583	0.8346528428347446		1
5356	14500	0.0962596259625963	1.3250538309371558	0.07649008234156744	0.44282828282828285	0.11906888321300932	0.615247284705405	0.14219424157098667	0.8344571704743206		1
5434	14750	0.0952695269526953	1.324676727964457	0.07668670755964478	0.32222222222222224	0.1186163918377818	0.6166422219864073	0.1425238533499295	0.8345320125732022		1
5506	15000	0.09504950495049502	1.3239705274581348	0.07708308053027518	0.32222222222222224	0.11883261675141613	0.6153539598193282	0.14189534007145854	0.8350313260567747		1
5575	15250	0.09460946094609457	1.3243331391208835	0.07623299552177434	0.3396969696969697	0.1184692857927004	0.6171018681965215	0.14170373264876399	0.8354769952639913		1
5654	15500	0.09416941694169412	1.3236830414391638	0.07693826049271589	0.3396969696969697	0.11796065589965564	0.6185539359271848	0.14127396758305613	0.8361091661248389		1
5741	15750	0.09416941694169412	1.3262631022090285	0.0765303641475258	0.3571139971139971	0.11770821034897018	0.6184734487428214	0.14087683491399813	0.8364613216107805		1
1000	1000	0.11474147414741476	1.3844026299152397	0.07036588103254765	0.34843434343434343	0.15210202407377163	0.6049195995382792	0.1516983015947043	0.8203756776002025	GPCalibration	1
1200	1539	0.11474147414741476	1.354903106826993	0.026366918622652443	0.37464646464646467	0.11061660090295049	0.6838937887513087	0.10046151962357056	0.8747950905672983	GPCalibration	1
1252	1789	0.11265126512651269	1.3488458028106725	0.027021835882630484	0.3833838383838384	0.10751252789372046	0.6831310438700168	0.09933384685222588	0.8761605478782005	GPCalibration	1
1294	2039	0.11144114411441142	1.34529904418104	0.02823386554566729	0.36590909090909096	0.10635006671899239	0.6839445334927117	0.09969392045251484	0.8761945013127783	GPCalibration	1
1344	2289	0.10990099009900989	1.3439827617802202	0.029529132523104996	0.6515656565656566	0.10329747087453459	0.6869959297797025	0.09812122914761304	0.8782629338632107	GPCalibration	1
1398	2539	0.10814081408140819	1.3515377683184597	0.02702962887621325	0.34843434343434343	0.10142911847024459	0.6928394394205527	0.09938328730338229	0.8781475092169287	GPCalibration	1
1452	2789	0.1116611661166117	1.3574262462423983	0.025983835734797903	0.3571717171717172	0.10142395827064783	0.6918044276644648	0.09800397132771418	0.878525789395835	GPCalibration	1
1513	3039	0.10957095709570952	1.308144900457398	0.030198509843797034	0.39212121212121215	0.1004186119878596	0.6865566186770874	0.09633655130667157	0.8798748455364334	GPCalibration	1
1565	3289	0.10858085808580853	1.3073981942880963	0.029376611215154964	0.4008585858585859	0.09871876782489686	0.6882054799750115	0.09531409179422423	0.881180277549696	GPCalibration	1
1620	3539	0.10836083608360836	1.3121006510604254	0.0302515698390618	0.36590909090909096	0.09861061932140741	0.6907604242939704	0.09674458597309565	0.8802292792758658	GPCalibration	1
1681	3789	0.1044004400440044	1.311737017884732	0.029120856632954478	0.3396969696969697	0.09523137157774877	0.6956356157660937	0.09481386073736033	0.8833089723981488	GPCalibration	1
1732	4039	0.10297029702970295	1.304293512430143	0.030794304386468272	0.6428282828282827	0.09628356388163997	0.6887856645946885	0.09660427463517714	0.8812972636617594	GPCalibration	1
1784	4289	0.10374037403740377	1.3066433578169925	0.02976166098964398	0.6777777777777778	0.0964055839519603	0.6893602986686793	0.09614581125130603	0.8816025123630554	GPCalibration	1
1834	4539	0.10352035203520349	1.3082060472207946	0.03189262478909016	0.6777777777777778	0.09627820869115701	0.6881958910949539	0.09410999224317683	0.8833542361639938	GPCalibration	1
1888	4789	0.10308030803080304	1.2976752394781754	0.03394836908791015	0.6603030303030303	0.0957812467751293	0.6830689762812364	0.09489064855964713	0.882221361173676	GPCalibration	1
1930	5039	0.10209020902090205	1.3001910409949913	0.03361466134403424	0.6603030303030303	0.09572752618826066	0.6836769401446456	0.0950969526093834	0.882318027860995	GPCalibration	1
1975	5289	0.1016501650165017	1.295326819961126	0.03389323585365596	0.3833838383838384	0.09486603618704167	0.6846520854625032	0.09605884998588377	0.8816503804161304	GPCalibration	1
2199	5846	0.10132013201320134	1.2952970819143406	0.03309549312225634	0.634090909090909	0.09988963986181797	0.67591671521772	0.09944298853432956	0.8777964269943435	GPCalibration	1
2250	6096	0.10231023102310233	1.2974809576960338	0.03922316701915168	0.634090909090909	0.09935510696439616	0.6721288180919515	0.09985547559609459	0.8768161848142336	GPCalibration	1
2309	6346	0.09988998899889989	1.2970497223291049	0.03951857619526063	0.38409090909090904	0.10067315247010747	0.6704210512149368	0.1022749644826938	0.8750196430259364	GPCalibration	1
2364	6596	0.10220022002200224	1.3032487529910257	0.03632881150094866	0.34843434343434343	0.1023107396528794	0.6647788486495019	0.10303764230185598	0.8732331519878923	GPCalibration	1
2428	6846	0.10132013201320134	1.2935621878070844	0.0393137096690171	0.6865151515151515	0.10044346922641947	0.6694377536313542	0.10321184251196666	0.87375298455602	GPCalibration	1
2494	7096	0.09955995599559953	1.289931769004223	0.03794751179120147	0.7039898989898989	0.09886760493486565	0.6719705433745803	0.10243625388066413	0.8751036967811616	GPCalibration	1
2541	7346	0.09999999999999998	1.2911240880521528	0.037941528906312534	0.7039898989898989	0.09841362555619751	0.6733020538042463	0.10209541759886408	0.8754443295414469	GPCalibration	1
2603	7596	0.09999999999999998	1.2894511956288124	0.04101476626638146	0.7039898989898989	0.09727703586701822	0.6706024275794165	0.10118529489330805	0.8759934773539645	GPCalibration	1
2665	7846	0.09966996699669972	1.288434496240594	0.03937956261527261	0.6952525252525252	0.09766424204997086	0.6710525153804404	0.10197270587968296	0.8754047254142304	GPCalibration	1
2718	8096	0.0997799779977998	1.2848698253578432	0.03813365303675721	0.6952525252525252	0.09882892704538708	0.6703276697653548	0.10240537862833118	0.8749179299407638	GPCalibration	1
2767	8346	0.09911991199119907	1.2848054438248289	0.0385422580514574	0.6777777777777778	0.09863046067917727	0.670796825710359	0.10325331140957963	0.8743505580673252	GPCalibration	1
2824	8596	0.09812981298129808	1.283713500688026	0.03764373329595612	0.6865151515151515	0.09810985353385848	0.6747369290988486	0.10351850427178165	0.8747217428752593	GPCalibration	1
2879	8846	0.09812981298129808	1.2841082558019388	0.03873291643657992	0.669040404040404	0.09850648290143504	0.6741956317872132	0.10302381534820951	0.8751147706633193	GPCalibration	1
2943	9096	0.098019801980198	1.2845941457382044	0.037185421435128624	0.4008585858585859	0.09684163834666991	0.6763648109423969	0.10285689683547557	0.8755024586793853	GPCalibration	1
3199	5749	0.09790979097909791	1.2830757182664454	0.04102749699000957	0.3571717171717172	0.0996986727801626	0.6702191150314925	0.10451211251071689	0.8734318690638228	GPCalibration	1
3232	5999	0.09845984598459845	1.2841882755981653	0.04093697821698649	0.34843434343434343	0.09939562482531794	0.6693915877383986	0.10357276684103826	0.8740733384778392	GPCalibration	1
3242	6249	0.09812981298129808	1.2831837175805936	0.041757971326685024	0.330959595959596	0.09890654862910811	0.670392246839993	0.1027938433483844	0.874948950100244	GPCalibration	1
3251	6499	0.09834983498349836	1.284111190327577	0.04108912272855921	0.41833333333333333	0.09843320487013331	0.6704577408320276	0.10307212894319533	0.8746545711205065	GPCalibration	1
3261	6749	0.09823982398239828	1.283353656359759	0.04093800242037292	0.39212121212121215	0.09848085643471828	0.6705355375568083	0.10275822244288017	0.8749701964437779	GPCalibration	1
3275	6999	0.09845984598459845	1.2837619746336266	0.04256675896347801	0.41833333333333333	0.09834881559211406	0.6704585587583216	0.10329190471591082	0.8744316007636753	GPCalibration	1
3279	7249	0.09834983498349836	1.2832484070956922	0.04095185983525542	0.36590909090909096	0.09821174727975221	0.6706395785846062	0.10287117331442594	0.8748536465093072	GPCalibration	1
3285	7499	0.098019801980198	1.282683878976479	0.04001788536815637	0.39212121212121215	0.0979690123874737	0.6713373009466714	0.10236785159694062	0.8754507722662451	GPCalibration	1
3292	7749	0.09823982398239828	1.2827041907061254	0.040066161551531324	0.34843434343434343	0.09810713082759351	0.6705900664434271	0.1023207313108436	0.8753700654322327	GPCalibration	1
3299	7999	0.098019801980198	1.2827354558924602	0.04009976567217876	0.36590909090909096	0.09799497424219214	0.6714229471524983	0.10244372497265317	0.875390731007931	GPCalibration	1
3303	8249	0.09834983498349836	1.2823732346626127	0.03902021149629864	0.34843434343434343	0.09797501615887187	0.6705334632910205	0.10221874159854326	0.8754314752519815	GPCalibration	1
3309	8499	0.09823982398239828	1.2818714674697187	0.04077062296119928	0.36590909090909096	0.09797508477250089	0.6704403447415692	0.101914486654452	0.8757216920514498	GPCalibration	1
3316	8749	0.098019801980198	1.2818299484927387	0.04083122765492815	0.34843434343434343	0.09777355161365353	0.6712685428345793	0.10179323653383378	0.8759623240181196	GPCalibration	1
3322	8999	0.09779977997799782	1.2816952154909087	0.040031118801606716	0.36590909090909096	0.09771835579633115	0.6720969021467176	0.10181140932611521	0.8760768732810739	GPCalibration	1
3327	9249	0.09779977997799782	1.281715462222695	0.03963917693608474	0.37464646464646467	0.09755988512922091	0.6718506776578308	0.10179078026360762	0.8760714041249688	GPCalibration	1
3364	9499	0.09834983498349836	1.2824328190815981	0.0389700933889595	0.669040404040404	0.0984396377283702	0.6689653250765771	0.10359642667161663	0.8740350591438822	GPCalibration	1
